SkillId,Skill_US,IsSpecialized,IsSoftware,IsBaseline,IsLanguage,IsActive,SkillCluster,SkillClusterFamily
497,Post Traumatic Stress Disorder,1,0,0,0,1,Mental Health Diseases and Disorders,Health Care
498,Refunding Money,1,0,0,0,1,na,na
499,Recombinant Protein Purification,1,0,0,0,1,na,na
500,CORBA,1,0,0,0,1,Software Development Principles,Information Technology
501,Industrial Control Software,1,1,0,0,1,na,na
502,Mckenzie Skilled,1,0,0,0,1,na,na
503,MGI Photosuite,1,1,0,0,1,na,na
504,DNA Sequencing,1,0,0,0,1,Genetics,Science and Research
505,Computerized Payroll Systems,1,1,0,0,1,na,na
507,LE Amputation,1,0,0,0,1,na,na
508,Order Point System,1,0,0,0,1,na,na
509,@font-face,1,0,0,0,1,na,na
510,Machine Operation,1,0,0,0,1,Machinery,Manufacturing and Production
511,Tar Sands Drilling,1,0,0,0,1,na,na
512,Clinical Psychology,1,0,0,0,1,Mental and Behavioral Health Specialties,Health Care
513,Music Notation,1,0,0,0,1,na,na
514,Healthcare Team Leadership,1,0,0,0,1,na,na
515,Financial Industry Knowledge,1,0,0,0,1,Financial Services Industry Knowledge,Industry Knowledge
516,Otoscope,1,0,0,0,1,na,na
517,Medical Record Purging,1,0,0,0,1,na,na
518,Clinical Responsibility,1,0,0,0,1,Advanced Patient Care,Health Care
519,Tie-Off Lines,1,0,0,0,1,na,na
520,Customer Complaint Resolution,1,0,0,0,1,Advanced Customer Service,Customer and Client Support
521,risk/benefit ratio,1,0,0,0,1,na,na
522,Lymphangioma,1,0,0,0,1,na,na
523,Virtual Reality Modelling Language (VRML),1,0,0,0,1,na,na
524,eUP,1,0,0,0,1,na,na
525,Floral Design,1,0,0,0,1,Event Planning and Management,Business
526,Software Installation,1,0,0,0,1,Technical Support,Information Technology
527,MediaMatrix,1,1,0,0,1,Audio Production,Media and Writing
528,Site Assessments,1,0,0,0,1,Environmental Work,Environment
529,Thulium Quarrying,1,0,0,0,1,na,na
530,Body Fat Scales,1,0,0,0,1,na,na
531,Tigerpaw,1,1,0,0,1,na,na
532,Finite Element Analysis,1,1,0,0,1,Mechanical Engineering,Engineering
533,Uncoupling,1,0,0,0,1,na,na
534,Non-Metallic Quarrying,1,0,0,0,1,na,na
535,Biotechnology Statistical Analysis,1,0,0,0,1,na,na
536,K-Means,1,0,0,0,1,Data Science,Analysis
538,Campaign Performance Analysis,1,0,0,0,1,Market Analysis,Marketing and Public Relations
539,Apical,1,0,0,0,1,na,na
540,Infant Feeding,1,0,0,0,1,na,na
542,Demolition Permitting,1,0,0,0,1,na,na
543,Shale Quarrying,1,0,0,0,1,Hydraulic Fracturing,Energy and Utilities
544,Cargo Handling,1,0,0,0,1,Transportation Operations,Supply Chain and Logistics
545,Blood Collection Kits,1,0,0,0,1,na,na
546,Prosthesis,1,0,0,0,1,Mobility Assistance,Health Care
549,Group Sales,1,0,0,0,1,Specialized Sales,Sales
550,Tax Audits,1,0,0,0,1,Tax,Finance
551,Transportation Company Alliance,1,0,0,0,1,na,na
552,BSL-3,1,0,0,0,1,na,na
553,Neck Pain Diagnosis / Treatment,1,0,0,0,1,na,na
554,SASD,1,0,0,0,1,na,na
555,Polyp,1,0,0,0,1,na,na
556,Patient Positioning,1,0,0,0,1,Basic Patient Care,Health Care
557,Inventory Level Review,1,0,0,0,1,Inventory Maintenance,Supply Chain and Logistics
558,Environmental Mitigation Alternatives,1,0,0,0,1,na,na
559,Advertising Industry Knowledge,1,0,0,0,1,Advertising Industry Knowledge,Industry Knowledge
560,IMS-XPERT,1,0,0,0,1,na,na
561,Clinical Reasoning,1,0,0,0,1,General Medicine,Health Care
562,Allopathic Medicine,1,0,0,0,1,na,na
563,MIMS,1,0,0,0,1,na,na
565,Materials Analysis,1,0,0,0,1,na,na
567,Expenditure Authorization,1,0,0,0,1,na,na
568,Power Tools,1,0,0,0,1,Power Tools,"Maintenance, Repair, and Installation"
569,Non-Fiction,1,0,0,0,1,na,na
570,Engineering Industry Knowledge,1,0,0,0,1,Engineering Industry Knowledge,Industry Knowledge
571,Heart Failure,1,0,0,0,1,Cardiology,Health Care
572,Dock-to-Stock,1,0,0,0,1,na,na
573,Toxicity,1,0,0,0,1,Chemical Analysis,Science and Research
574,Employment Rights,1,0,0,0,1,na,na
575,Dental Equipment,1,0,0,0,1,Dental Care,Health Care
577,Hearing Research,1,0,0,0,1,na,na
578,Child Care Facility,1,0,0,0,1,Child Care,Personal Care and Services
579,Neurobiology,1,0,0,0,1,Neuroscience,Science and Research
580,Uncertainty Management Plans,1,0,0,0,1,na,na
581,Snake Bite,1,0,0,0,1,na,na
582,Business Integration Industry Knowledge,1,0,0,0,1,Business Services Industry Knowledge,Industry Knowledge
583,Knowledge of Clinical Applications,1,0,0,0,1,Clinical Informatics,Health Care
584,Radio Frequency (RF) Design,1,0,0,0,1,Radio Frequency (RF),Engineering
585,Housing Industry Knowledge,1,0,0,0,1,Real Estate Industry Knowledge,Industry Knowledge
586,Pulmonary Arterial Hypertension,1,0,0,0,1,na,na
587,Photovltaic Mounting Solutions,1,0,0,0,1,na,na
588,Therapeutic Intervention Analysis,1,0,0,0,1,na,na
589,Aviation Ground Support Software,1,1,0,0,1,na,na
590,Financial Management,1,0,0,0,1,Financial Management,Finance
591,Holter Monitor,1,0,0,0,1,Cardiology,Health Care
592,Tritium,1,0,0,0,1,na,na
593,Physician/Department Coding Patterns,1,0,0,0,1,na,na
594,New Product Development,1,0,0,0,1,Product Development,Manufacturing and Production
595,Planogram Execution,1,0,0,0,1,Retail Store Operations,Supply Chain and Logistics
596,Retinal Disease knowledge,1,0,0,0,1,na,na
597,Acoustic Neuroma,1,0,0,0,1,na,na
598,Visual Studio,1,1,0,0,1,Microsoft Development Tools,Information Technology
599,Microfocus Cobol Workbench,1,1,0,0,1,na,na
600,Library 2.0,1,1,0,0,1,na,na
601,Oracle Human Resources,1,1,0,0,1,na,na
602,Tariffs,1,0,0,0,1,Regulation and Law Compliance,Legal
603,Active Tuberculosis,1,0,0,0,1,na,na
604,Pediatric Endocrinologist,1,0,0,0,1,na,na
605,iPatientCare,1,1,0,0,1,na,na
606,Tap Dance,1,0,0,0,1,na,na
607,Social Media,1,0,0,0,1,Social Media,Marketing and Public Relations
608,Temporary Pacemakers,1,0,0,0,1,na,na
609,Patient Status Monitoring,1,0,0,0,1,Advanced Patient Care,Health Care
610,Reforestation,1,0,0,0,1,Resource Management and Restoration,Environment
611,Jet Trucks,1,0,0,0,1,na,na
612,Administrative Functions,1,0,0,0,1,Administrative Support,Administration
613,Brief Preparation,1,0,0,0,1,na,na
615,Nanoelectronics,1,0,0,0,1,na,na
616,Highway Maintenance,1,0,0,0,1,Roads and Drainage,Engineering
617,Agricultural Tractors,1,0,0,0,1,na,na
619,Email Technical Support,1,0,0,0,1,na,na
620,Union Election,1,0,0,0,1,na,na
621,Medication Management,1,0,0,0,1,Pharmacy,Health Care
622,Valve Installation,1,0,0,0,1,Plumbing,"Maintenance, Repair, and Installation"
623,Property Evaluation,1,0,0,0,1,Lending Assessment,Finance
624,Aviation Regulations,1,0,0,0,1,Air Transport,Supply Chain and Logistics
625,Consumer Behavior,1,0,0,0,1,Customer Relationship Management (CRM),Marketing and Public Relations
626,Differential Sticking,1,0,0,0,1,na,na
627,Neuropathy,1,0,0,0,1,na,na
628,Viral Particle,1,0,0,0,1,na,na
629,Medical Record Monitoring,1,0,0,0,1,na,na
630,Electrical Stimulation,1,0,0,0,1,na,na
631,Motivational Speaking,1,0,0,0,1,na,na
632,Prescription Information Provision,1,0,0,0,1,na,na
633,Marketing Metrics,1,0,0,0,1,na,na
634,Disease Prevention,1,0,0,0,1,Public Health and Disease Prevention,Health Care
635,Trade Show Sales,1,0,0,0,1,na,na
636,Ductal Carcinoma in Situ (DCIS),1,0,0,0,1,Oncology,Health Care
637,Supply Requisition,1,0,0,0,1,na,na
638,Home Improvement Industry Knowledge,1,0,0,0,1,Home Improvement Industry Knowledge,Industry Knowledge
639,Human Resource Management Industry Knowledge,1,0,0,0,1,Human Resources Industry Knowledge,Industry Knowledge
640,E-Health,1,0,0,0,1,Clinical Informatics,Health Care
641,Argon Laser Trabeculostapy,1,0,0,0,1,na,na
642,Loan Documentation,1,0,0,0,1,General Lending,Finance
643,Lysis,1,0,0,0,1,na,na
644,Packing Materials Design,1,0,0,0,1,na,na
645,Financial Derivatives Analytics,1,0,0,0,1,na,na
646,Team Portable Collection System,1,0,0,0,1,na,na
647,Online Writing,1,0,0,0,1,na,na
648,Payment Plan Agreements,1,0,0,0,1,na,na
649,Oral Health Care,1,0,0,0,1,Dental Care,Health Care
650,Portfolio Construction,1,0,0,0,1,Investment Management,Finance
651,Vault Opening and Closing,1,0,0,0,1,na,na
652,Diploe,1,0,0,0,1,na,na
653,Hypertension Diagnosis / Treatment,1,0,0,0,1,General Medicine,Health Care
654,Digital Media Industry Knowledge,1,0,0,0,1,Media and Communication Industry Knowledge,Industry Knowledge
655,Physical Inventory Procedures,1,0,0,0,1,Inventory Maintenance,Supply Chain and Logistics
656,Procedure Development,1,0,0,0,1,Business Process and Analysis,Business
657,In Vitro Diagnostic (IVD),1,0,0,0,1,na,na
658,Metal Cutters,1,0,0,0,1,na,na
659,Entity Modelling,1,0,0,0,1,na,na
660,Retail Pharmacy Experience,1,0,0,0,1,Pharmacy,Health Care
661,Chemical Reactor Vessels,1,0,0,0,1,na,na
662,Material Flow Management,1,0,0,0,1,Supply Chain Management,Supply Chain and Logistics
663,Institutional Effectiveness,1,0,0,0,1,Education Administration,Education and Training
664,Immunotherapy,1,0,0,0,1,Laboratory Research,Science and Research
665,Typesetting,1,0,0,0,1,Graphic and Visual Design,Design
666,Health Information Support,1,0,0,0,1,na,na
667,Crop Harvesting,1,0,0,0,1,Agronomy and Farming,"Agriculture, Horticulture, and the Outdoors"
668,Urology Consultation,1,0,0,0,1,na,na
669,Commodities Trading,1,0,0,0,1,na,na
670,Biomolecule Structure,1,0,0,0,1,na,na
671,Mammography,1,0,0,0,1,Radiology,Health Care
672,Infant Care,1,0,0,0,1,Child Care,Personal Care and Services
673,Primary Care Provider,1,0,0,0,1,General Medicine,Health Care
674,Loeys-Dietz syndrome,1,0,0,0,1,na,na
675,Supply Chain Planning,1,0,0,0,1,Supply Chain Planning,Supply Chain and Logistics
677,Fekete,1,0,0,0,1,Engineering Software,Engineering
678,Oxyhemoglobin,1,0,0,0,1,na,na
680,Stickler,1,0,0,0,1,na,na
681,Informatica,1,1,0,0,1,"Extraction, Transformation, and Loading (ETL)",Information Technology
682,Resource Distribution,1,0,0,0,1,na,na
683,Teacher Development,1,0,0,0,1,Education Administration,Education and Training
684,GEAC System 21,1,0,0,0,1,na,na
686,Clinical Informatics Initiative Implementation,1,0,0,0,1,na,na
687,Sentinel Lymph Node,1,0,0,0,1,na,na
688,Social Media Integration,1,1,0,0,1,Social Media,Marketing and Public Relations
689,Chop Saw,1,0,0,0,1,na,na
690,Turbo Tax,1,0,0,0,1,na,na
691,Planting Drills,1,0,0,0,1,na,na
692,Opal Stripping,1,0,0,0,1,na,na
693,Reagent Preparation,1,0,0,0,1,Laboratory Research,Science and Research
694,Direct Access Storage Device (DASD),1,0,0,0,1,Mainframe Technologies,Information Technology
695,Health Information Exchange (HIE) Design,1,0,0,0,1,na,na
696,Radiation Protection Devices,1,0,0,0,1,na,na
697,Pattern Recognition,1,0,0,0,1,Data Science,Analysis
698,Elevated Scar Treatment,1,0,0,0,1,na,na
699,Microarray Analysis,1,0,0,0,1,Genetics,Science and Research
700,Marketing Writing,1,0,0,0,1,Writing,Media and Writing
701,Skin Scale,1,0,0,0,1,na,na
702,Uterine Cancer knowledge,1,0,0,0,1,na,na
703,Solar Photovoltaic Business Development,1,0,0,0,1,na,na
704,Thermal Specimen Demagnitizers,1,0,0,0,1,na,na
705,E-Commerce Solutions,1,0,0,0,1,Business Solutions,Business
706,Healthy Meal Preparation,1,0,0,0,1,na,na
707,Financial Quantitative Analysis,1,0,0,0,1,na,na
708,Design Change Recommendation,1,0,0,0,1,na,na
709,Muscle Re-Education,1,0,0,0,1,na,na
710,Hydrology,1,0,0,0,1,Earth and Space Science,Science and Research
711,Investor Relations,1,0,0,0,1,Investor Relations,Marketing and Public Relations
712,PEX Pipefitting,1,0,0,0,1,na,na
713,Online Media Campaigns,1,0,0,0,1,Online Advertising,Marketing and Public Relations
714,Calor,1,0,0,0,1,na,na
715,Scientific Computer Systems,1,0,0,0,1,na,na
716,Patient Interviewing,1,0,0,0,1,Patient Reception,Health Care
717,Fibromyalgia,1,0,0,0,1,na,na
718,Direct Attached Storage,1,0,0,0,1,na,na
719,Adverse Reaction Reporting,1,0,0,0,1,na,na
720,VBAC,1,0,0,0,1,na,na
721,Rett Syndrome Diagnosis / Treatment,1,0,0,0,1,na,na
722,Vanadium Stripping,1,0,0,0,1,na,na
723,Subdural,1,0,0,0,1,na,na
724,Drywall Installation,1,0,0,0,1,Drywall,Architecture and Construction
725,Bathing,1,0,0,0,1,Basic Living Activities Support,Health Care
726,Ligand Based Assay Techniques,1,0,0,0,1,na,na
727,Financial Aid Software,1,1,0,0,1,Financial Aid Counseling,Finance
728,Eukaryotic Parasites,1,0,0,0,1,na,na
729,Computer Numerical Control (CNC),1,0,0,0,1,Computer-Aided Manufacturing,Manufacturing and Production
730,Medical Records Compilation,1,0,0,0,1,Medical Records,Health Care
731,Quadriplegia,1,0,0,0,1,na,na
732,Wrongful Termination,1,0,0,0,1,na,na
733,Neurogenetics,1,0,0,0,1,na,na
734,Investment Management Industry Knowledge,1,0,0,0,1,Investment Services Industry Knowledge,Industry Knowledge
735,Clinical Trial Outlines,1,0,0,0,1,na,na
736,Transportation Management Systems,1,0,0,0,1,Transportation Operations Management,Supply Chain and Logistics
737,Central Nervous System CNS,1,0,0,0,1,na,na
738,Guided Imagery,1,0,0,0,1,na,na
739,Medical Record Quality,1,0,0,0,1,na,na
740,Supply Chain Planning Systems,1,0,0,0,1,na,na
741,Personality Disorder,1,0,0,0,1,na,na
742,Sustainability Indicator Tracking,1,0,0,0,1,na,na
743,Chair Massage,1,0,0,0,1,na,na
744,Chemical Libraries,1,0,0,0,1,na,na
745,Cryogenic Storage,1,0,0,0,1,na,na
746,Shoreline Stabilization,1,0,0,0,1,na,na
747,Jaw Control,1,0,0,0,1,na,na
748,ADHD Tutoring,1,0,0,0,1,na,na
749,Current Good Manufacturing Practices (CGMP),1,0,0,0,1,Manufacturing Processes,Manufacturing and Production
750,Geospatial Intelligence,1,0,0,0,1,Imaging,Engineering
751,Contaminated Non - Porous Material Cleaning,1,0,0,0,1,na,na
753,FrontPage Express,1,1,0,0,1,na,na
754,Clinical Programming,1,0,0,0,1,Clinical Data Management,Health Care
755,Low-Volume Flexible Automation Technology,1,0,0,0,1,na,na
756,Photonic Integration,1,0,0,0,1,na,na
757,Test Results Recording,1,0,0,0,1,Medical Support,Health Care
758,Dielectric Characterization,1,0,0,0,1,na,na
759,Filling Preparation,1,0,0,0,1,na,na
760,Holos,1,0,0,0,1,na,na
761,Aliphatic Hydrocarbon Solvents,1,0,0,0,1,na,na
762,Food Intolerance,1,0,0,0,1,na,na
763,Media Training,1,0,0,0,1,Public Relations,Marketing and Public Relations
764,Surgery,1,0,0,0,1,Surgery,Health Care
765,Microsoft Picture It,0,1,1,0,1,na,na
766,Design / Production Compatibility,1,0,0,0,1,na,na
767,Lab Results Reporting,1,0,0,0,1,na,na
768,Natural Hazard Mitigation,1,0,0,0,1,na,na
769,Growing Pains,1,0,0,0,1,na,na
770,Epidermolysis Bullosa,1,0,0,0,1,na,na
771,Terbium Mining,1,0,0,0,1,na,na
772,Iron Stripping,1,0,0,0,1,na,na
773,Greenplum,1,1,0,0,1,Big Data,Information Technology
774,Strategic Thinking,0,0,1,0,1,na,na
775,Amitriptyline,1,0,0,0,1,na,na
776,Bone Marrow Biopsy,1,0,0,0,1,na,na
777,Procurement,1,0,0,0,1,Procurement,Supply Chain and Logistics
778,Nursing Home,1,0,0,0,1,Medical Support,Health Care
779,International Currency Invoices,1,0,0,0,1,na,na
780,Digital Video Workflow,1,0,0,0,1,na,na
781,Td Immunization,1,0,0,0,1,na,na
782,Post Partum Experience,1,0,0,0,1,na,na
783,Lead Management,1,0,0,0,1,Marketing Management,Marketing and Public Relations
784,Clinical Trial Monitoring,1,0,0,0,1,na,na
785,RPG II,1,0,0,0,1,na,na
786,NIDA,1,0,0,0,1,Regulation and Law Compliance,Legal
787,Expense Report Auditing,1,0,0,0,1,Billing and Invoicing,Finance
788,Organeller Genetic Markers,1,0,0,0,1,na,na
789,Resource Renewal,1,0,0,0,1,na,na
790,MIG Spray Arc Welding,1,0,0,0,1,na,na
792,Tissue Plasminogen Activator,1,0,0,0,1,na,na
793,Systemic Therapy,1,0,0,0,1,na,na
794,Kidney Stone Diagnosis / Treatment,1,0,0,0,1,na,na
795,MS DOS,1,0,0,0,1,na,na
796,Refrigerator Installation,1,0,0,0,1,na,na
797,Senior Fitness,1,0,0,0,1,na,na
798,WideOrbit Automation,1,1,0,0,1,na,na
799,Jantek Electronics Jupiter Time & Attendance,1,0,0,0,1,na,na
800,Vitrectomy,1,0,0,0,1,na,na
801,Atopic Dermatitis Diagnosis / Treatment,1,0,0,0,1,na,na
802,IBM z/Os Operating System,1,1,0,0,1,na,na
803,Supply Chain Streamlining,1,0,0,0,1,na,na
804,Analyte Detection,1,0,0,0,1,na,na
805,Database Modeling,1,0,0,0,1,Database Administration,Information Technology
806,ICD 502,1,0,0,0,1,na,na
808,Baby Checks,1,0,0,0,1,na,na
809,Water Pollution Control,1,0,0,0,1,na,na
810,Transportation Backhaul,1,0,0,0,1,na,na
811,Electronic Inventory Record Maintenance,1,0,0,0,1,na,na
812,Biothreat Detection,1,0,0,0,1,na,na
813,Shale Gas Extraction,1,0,0,0,1,Hydraulic Fracturing,Energy and Utilities
814,Dietary Supplements,1,0,0,0,1,Nutrition and Diet,Health Care
815,Post Production,1,0,0,0,1,Media Production,Media and Writing
816,Psychosis,1,0,0,0,1,na,na
817,Digital Audio Workstation,1,0,0,0,1,na,na
818,Diagnostic and Statistical Manual of Mental Disorders,1,0,0,0,1,Mental Health Diseases and Disorders,Health Care
819,Computational Modeling,1,0,0,0,1,Research Methodology,Science and Research
820,Cognitive Science,1,0,0,0,1,Neuroscience,Science and Research
821,Logistics Plan Optimization,1,0,0,0,1,na,na
822,Vessel Maintenance,1,0,0,0,1,Vehicle Repair and Maintenance,"Maintenance, Repair, and Installation"
823,Securities Trading,1,0,0,0,1,Financial Trading,Finance
824,"Immunity, Active",1,0,0,0,1,na,na
825,Water Utility Industry Knowledge,1,0,0,0,1,Utilities Industry Knowledge,Industry Knowledge
826,Lithium Stripping,1,0,0,0,1,na,na
827,Rehabilitation Planning,1,0,0,0,1,na,na
828,Biofuels Research,1,0,0,0,1,na,na
829,Patient Follow-up,1,0,0,0,1,Basic Patient Care,Health Care
830,Photomicrograph Preparation,1,0,0,0,1,na,na
831,Digoxin,1,0,0,0,1,na,na
832,First Aid,1,0,0,0,1,First Aid,Health Care
833,Solar Manufacturing,1,0,0,0,1,na,na
834,Global Services,1,0,0,0,1,Business Strategy,Business
835,Transcranial Magnetic Stimulation,1,0,0,0,1,na,na
836,Freelance Graphics,1,0,0,0,1,Graphic and Visual Design,Design
837,Environmental Damage Reduction,1,0,0,0,1,na,na
838,Sales Automation Software,1,1,0,0,1,Customer Relationship Management (CRM),Marketing and Public Relations
839,Sleep - Disordered Breathing,1,0,0,0,1,na,na
840,Sustainability Campaigns,1,0,0,0,1,na,na
841,SQL Server Reporting Services (SSRS),1,1,0,0,1,Microsoft SQL Extensions,Information Technology
842,Dermatopathology,1,0,0,0,1,na,na
843,Mucosa,1,0,0,0,1,na,na
844,iMacros,1,1,0,0,1,na,na
845,Chromatin Structure,1,0,0,0,1,na,na
846,Ambulatory Services Industry Knowledge,1,0,0,0,1,Ambulatory Services Industry Knowledge,Industry Knowledge
847,Human Resource Management,1,0,0,0,1,Human Resource Management and Planning,Human Resources
848,Adult Psychiatry,1,0,0,0,1,Mental and Behavioral Health Specialties,Health Care
849,Infarct,1,0,0,0,1,na,na
850,Leadership,0,0,1,0,1,na,na
851,Land Use Recommendations,1,0,0,0,1,na,na
852,Payment Processing Industry Knowledge,1,0,0,0,1,Collection Services Industry Knowledge,Industry Knowledge
853,GENU,1,0,0,0,1,na,na
854,Locomotive Safety,1,0,0,0,1,na,na
855,Filemaker Pro,1,1,0,0,1,Database Administration,Information Technology
856,DNA Structure,1,0,0,0,1,na,na
857,Organize Images,1,0,0,0,1,na,na
858,Press Brakes,1,0,0,0,1,Metal Fabrication,Manufacturing and Production
859,Minocycline,1,0,0,0,1,na,na
860,Silica,1,0,0,0,1,na,na
861,Brain Tumor,1,0,0,0,1,na,na
862,Cinematography,1,0,0,0,1,na,na
863,Shipping through International Carriers,1,0,0,0,1,na,na
865,Instrument Tray Set Up,1,0,0,0,1,na,na
866,Fischer-Tropsch process,1,0,0,0,1,na,na
867,Suicide Prevention,1,0,0,0,1,Mental Health Therapies,Health Care
868,Cancer Stem Cells,1,0,0,0,1,na,na
869,Agonist,1,0,0,0,1,na,na
870,Streetcars,1,0,0,0,1,na,na
871,Neurosurgery,1,0,0,0,1,Surgery,Health Care
872,Hazardous Waste Facility Inspection,1,0,0,0,1,na,na
873,Tipping Fiber,1,0,0,0,1,na,na
874,Health Informatics,1,0,0,0,1,Clinical Informatics,Health Care
875,Alternative Energy Evaluation,1,0,0,0,1,na,na
876,Vehicle Construction,1,0,0,0,1,Automotive Technologies,Engineering
877,Vanadium Quarrying,1,0,0,0,1,na,na
879,Cardioversion,1,0,0,0,1,Cardiology,Health Care
880,Vestibular Disorders,1,0,0,0,1,"Ear, Nose, and Throat",Health Care
881,Dimensional and Relational Modeling,1,0,0,0,1,Database Administration,Information Technology
882,Algebra II,1,0,0,0,1,na,na
883,Content Development,1,0,0,0,1,Content Development and Management,Media and Writing
884,ICS 500-27,1,0,0,0,1,na,na
885,Self-Sufficiency Maximization,1,0,0,0,1,na,na
886,Subclavian,1,0,0,0,1,na,na
887,Peak Expiratory Flow,1,0,0,0,1,na,na
888,Wind Energy Plant Design,1,0,0,0,1,na,na
889,Care Management Software,1,1,0,0,1,na,na
890,Resource Conservation,1,0,0,0,1,Conservation,Environment
891,Chargemaster,1,1,0,0,1,na,na
892,Silicon Graphics,1,0,0,0,1,na,na
893,Cytopathology,1,0,0,0,1,Pathology,Health Care
894,Direct Hire Industry Knowledge,1,0,0,0,1,Human Resources Industry Knowledge,Industry Knowledge
895,MAS 90,1,1,0,0,1,Accounting and Finance Software,Finance
896,Geothermal Loop Systems,1,0,0,0,1,na,na
897,Copper Extraction,1,0,0,0,1,na,na
898,On-target Selling,1,0,0,0,1,na,na
899,Farm Management,1,0,0,0,1,Agronomy and Farming,"Agriculture, Horticulture, and the Outdoors"
900,Data Protection Industry Knowledge,1,0,0,0,1,Data Services Industry Knowledge,Industry Knowledge
902,Random Sample,1,0,0,0,1,na,na
903,Clinical Data Abstracting,1,0,0,0,1,Clinical Data Management,Health Care
904,Product Cost Reduction,1,0,0,0,1,na,na
905,Month-End Close Processes,1,0,0,0,1,General Accounting,Finance
